collection_ID	collection_start_date	sex	collection_comment	developmental_stage	collection_end_date	GPS_qualifier	trap_duration	f2	species_identification_method	attractant	duration.check	trap_number	species	GPS_latitude	sample_count	trap_type	GPS_longitude	NotEmpty	repeateInstance	sample_ID
soroti_collection_00058	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	1	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00633
soroti_collection_00058	2018-04-26	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	5	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00634
soroti_collection_00149	2018-05-17	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-05-17	IA	1		MORPHO	none	0	20	Anopheles funestus sensu lato	1.66042	850	PSC	33.72761	notEmpty	TRUE	soroti_sample_00635
soroti_collection_00149	2018-05-17	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-05-17	IA	1		MORPHO	none	0	20	Anopheles funestus sensu lato	1.66042	869	PSC	33.72761	notEmpty	TRUE	soroti_sample_00636
soroti_collection_00149	2018-05-17	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-05-17	IA	1		MORPHO	none	0	20	Anopheles gambiae sensu lato	1.66042	1	PSC	33.72761	notEmpty	TRUE	soroti_sample_00637
soroti_collection_00149	2018-05-17	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-05-17	IA	1		MORPHO	none	0	20	Anopheles gambiae sensu lato	1.66042	5	PSC	33.72761	notEmpty	TRUE	soroti_sample_00638
soroti_collection_00149	2018-05-17	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-05-17	IA	1		MORPHO	none	0	20	Mansonia genus sp.	1.66042	2	PSC	33.72761	notEmpty	TRUE	soroti_sample_00639
soroti_collection_00149	2018-05-17	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-05-17	IA	1		MORPHO	none	0	20	Culex sp.	1.66042	128	PSC	33.72761	notEmpty	TRUE	soroti_sample_00640
soroti_collection_00149	2018-05-17	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-05-17	IA	1		MORPHO	none	0	20	Culex sp.	1.66042	62	PSC	33.72761	notEmpty	TRUE	soroti_sample_00641
soroti_collection_00114	2018-05-16	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-19	IA	1		MORPHO	none	3	2	Mansonia genus sp.	1.66042	4	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	FALSE	soroti_sample_00642
soroti_collection_00114	2018-05-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-19	IA	1		MORPHO	none	3	2	Anopheles gambiae sensu lato	1.66042	6	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00643
soroti_collection_00114	2018-05-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-19	IA	1		MORPHO	none	3	2	Mansonia genus sp.	1.66042	29	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00644
soroti_collection_00114	2018-05-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-19	IA	1		MORPHO	none	3	2	Culex sp.	1.66042	14	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00645
soroti_collection_00114	2018-05-16	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-19	IA	1		MORPHO	none	3	2	Anopheles funestus sensu lato	1.66042	2	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00646
soroti_collection_00114	2018-05-16	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-19	IA	1		MORPHO	none	3	2	Culex sp.	1.66042	4	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00647
soroti_collection_00114	2018-05-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-19	IA	1		MORPHO	none	3	2	Anopheles funestus sensu lato	1.66042	259	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00648
soroti_collection_00004	2018-05-18	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	1	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_00649
soroti_collection_00004	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	42	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00650
soroti_collection_00004	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	5	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00651
soroti_collection_00004	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	25	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00652
soroti_collection_00004	2018-05-18	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	14	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00653
soroti_collection_00004	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Culicidae	1.66042	2	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00654
soroti_collection_00004	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	227	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00655
soroti_collection_00059	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	55	HLC-OUT	33.72761	notEmpty	FALSE	soroti_sample_00656
soroti_collection_00059	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	172	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00657
soroti_collection_00059	2018-05-18	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	3	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00658
soroti_collection_00059	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	7	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00659
soroti_collection_00059	2018-05-18	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	6	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00660
soroti_collection_00059	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Culicidae	1.66042	11	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00661
soroti_collection_00059	2018-05-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-05-20	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	27	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00662
soroti_collection_00150	2018-06-23	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-06-24	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	199	PSC	33.72761	notEmpty	TRUE	soroti_sample_00663
soroti_collection_00150	2018-06-23	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-06-24	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	226	PSC	33.72761	notEmpty	TRUE	soroti_sample_00664
soroti_collection_00150	2018-06-23	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-06-24	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	43	PSC	33.72761	notEmpty	TRUE	soroti_sample_00665
soroti_collection_00150	2018-06-23	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-06-24	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	81	PSC	33.72761	notEmpty	TRUE	soroti_sample_00666
soroti_collection_00150	2018-06-23	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-06-24	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	3	PSC	33.72761	notEmpty	TRUE	soroti_sample_00667
soroti_collection_00005	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	11	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_00668
soroti_collection_00005	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	14	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00669
soroti_collection_00005	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	324	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00670
soroti_collection_00005	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	76	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00671
soroti_collection_00005	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Culicidae	1.66042	5	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00672
soroti_collection_00060	2018-06-24	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	2	HLC-OUT	33.72761	notEmpty	FALSE	soroti_sample_00673
soroti_collection_00060	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	29	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00674
soroti_collection_00060	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	142	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00675
soroti_collection_00060	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	32	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00676
soroti_collection_00060	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	104	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00677
soroti_collection_00060	2018-06-24	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	1	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00678
soroti_collection_00060	2018-06-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	2	2	Culicidae	1.66042	14	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00679
soroti_collection_00115	2018-06-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	3	2	Anopheles funestus sensu lato	1.66042	52	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	FALSE	soroti_sample_00680
soroti_collection_00115	2018-06-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	3	2	Culex sp.	1.66042	6	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00681
soroti_collection_00115	2018-06-23	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	3	2	Culex sp.	1.66042	2	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00682
soroti_collection_00115	2018-06-23	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	3	2	Anopheles funestus sensu lato	1.66042	6	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00683
soroti_collection_00115	2018-06-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-06-26	IA	1		MORPHO	none	3	2	Anopheles gambiae sensu lato	1.66042	1	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00684
soroti_collection_00151	2018-07-19	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-07-20	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	32	PSC	33.72761	notEmpty	TRUE	soroti_sample_00685
soroti_collection_00151	2018-07-19	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-07-20	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	222	PSC	33.72761	notEmpty	TRUE	soroti_sample_00686
soroti_collection_00151	2018-07-19	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-07-20	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	151	PSC	33.72761	notEmpty	TRUE	soroti_sample_00687
soroti_collection_00151	2018-07-19	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-07-20	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	46	PSC	33.72761	notEmpty	TRUE	soroti_sample_00688
soroti_collection_00151	2018-07-19	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-07-20	IA	1		MORPHO	none	1	20	Culicidae	1.66042	5	PSC	33.72761	notEmpty	TRUE	soroti_sample_00689
soroti_collection_00151	2018-07-19	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-07-20	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	21	PSC	33.72761	notEmpty	TRUE	soroti_sample_00690
